date_key,full_date,year,quarter,month,month_name,week_of_year,day_of_month,day_of_week,day_name,is_weekend
20280814,2028-08-14,2028,3,8,August,34,14,2,Monday,False
20280815,2028-08-15,2028,3,8,August,34,15,3,Tuesday,False
20280816,2028-08-16,2028,3,8,August,34,16,4,Wednesday,False
20280817,2028-08-17,2028,3,8,August,34,17,5,Thursday,False
20280818,2028-08-18,2028,3,8,August,34,18,6,Friday,False
20280819,2028-08-19,2028,3,8,August,34,19,7,Saturday,True
20280820,2028-08-20,2028,3,8,August,35,20,1,Sunday,True
20280821,2028-08-21,2028,3,8,August,35,21,2,Monday,False
20280822,2028-08-22,2028,3,8,August,35,22,3,Tuesday,False
20280823,2028-08-23,2028,3,8,August,35,23,4,Wednesday,False
20280824,2028-08-24,2028,3,8,August,35,24,5,Thursday,False
20280825,2028-08-25,2028,3,8,August,35,25,6,Friday,False
20280826,2028-08-26,2028,3,8,August,35,26,7,Saturday,True
20280827,2028-08-27,2028,3,8,August,36,27,1,Sunday,True
20280828,2028-08-28,2028,3,8,August,36,28,2,Monday,False
20280829,2028-08-29,2028,3,8,August,36,29,3,Tuesday,False
20280830,2028-08-30,2028,3,8,August,36,30,4,Wednesday,False
20280831,2028-08-31,2028,3,8,August,36,31,5,Thursday,False
20280901,2028-09-01,2028,3,9,September,36,1,6,Friday,False
20280902,2028-09-02,2028,3,9,September,36,2,7,Saturday,True
20280903,2028-09-03,2028,3,9,September,37,3,1,Sunday,True
20280904,2028-09-04,2028,3,9,September,37,4,2,Monday,False
20280905,2028-09-05,2028,3,9,September,37,5,3,Tuesday,False
20280906,2028-09-06,2028,3,9,September,37,6,4,Wednesday,False
20280907,2028-09-07,2028,3,9,September,37,7,5,Thursday,False
20280908,2028-09-08,2028,3,9,September,37,8,6,Friday,False
20280909,2028-09-09,2028,3,9,September,37,9,7,Saturday,True
20280910,2028-09-10,2028,3,9,September,38,10,1,Sunday,True
20280911,2028-09-11,2028,3,9,September,38,11,2,Monday,False
20280912,2028-09-12,2028,3,9,September,38,12,3,Tuesday,False
20280913,2028-09-13,2028,3,9,September,38,13,4,Wednesday,False
20280914,2028-09-14,2028,3,9,September,38,14,5,Thursday,False
20280915,2028-09-15,2028,3,9,September,38,15,6,Friday,False
20280916,2028-09-16,2028,3,9,September,38,16,7,Saturday,True
20280917,2028-09-17,2028,3,9,September,39,17,1,Sunday,True
20280918,2028-09-18,2028,3,9,September,39,18,2,Monday,False
20280919,2028-09-19,2028,3,9,September,39,19,3,Tuesday,False
20280920,2028-09-20,2028,3,9,September,39,20,4,Wednesday,False
20280921,2028-09-21,2028,3,9,September,39,21,5,Thursday,False
20280922,2028-09-22,2028,3,9,September,39,22,6,Friday,False
20280923,2028-09-23,2028,3,9,September,39,23,7,Saturday,True
20280924,2028-09-24,2028,3,9,September,40,24,1,Sunday,True
20280925,2028-09-25,2028,3,9,September,40,25,2,Monday,False
20280926,2028-09-26,2028,3,9,September,40,26,3,Tuesday,False
20280927,2028-09-27,2028,3,9,September,40,27,4,Wednesday,False
20280928,2028-09-28,2028,3,9,September,40,28,5,Thursday,False
20280929,2028-09-29,2028,3,9,September,40,29,6,Friday,False
20280930,2028-09-30,2028,3,9,September,40,30,7,Saturday,True
20281001,2028-10-01,2028,4,10,October,41,1,1,Sunday,True
20281002,2028-10-02,2028,4,10,October,41,2,2,Monday,False
20281003,2028-10-03,2028,4,10,October,41,3,3,Tuesday,False
20281004,2028-10-04,2028,4,10,October,41,4,4,Wednesday,False
20281005,2028-10-05,2028,4,10,October,41,5,5,Thursday,False
20281006,2028-10-06,2028,4,10,October,41,6,6,Friday,False
20281007,2028-10-07,2028,4,10,October,41,7,7,Saturday,True
20281008,2028-10-08,2028,4,10,October,42,8,1,Sunday,True
20281009,2028-10-09,2028,4,10,October,42,9,2,Monday,False
20281010,2028-10-10,2028,4,10,October,42,10,3,Tuesday,False
20281011,2028-10-11,2028,4,10,October,42,11,4,Wednesday,False
20281012,2028-10-12,2028,4,10,October,42,12,5,Thursday,False
20281013,2028-10-13,2028,4,10,October,42,13,6,Friday,False
20281014,2028-10-14,2028,4,10,October,42,14,7,Saturday,True
20281015,2028-10-15,2028,4,10,October,43,15,1,Sunday,True
20281016,2028-10-16,2028,4,10,October,43,16,2,Monday,False
20281017,2028-10-17,2028,4,10,October,43,17,3,Tuesday,False
20281018,2028-10-18,2028,4,10,October,43,18,4,Wednesday,False
20281019,2028-10-19,2028,4,10,October,43,19,5,Thursday,False
20281020,2028-10-20,2028,4,10,October,43,20,6,Friday,False
20281021,2028-10-21,2028,4,10,October,43,21,7,Saturday,True
20281022,2028-10-22,2028,4,10,October,44,22,1,Sunday,True
20281023,2028-10-23,2028,4,10,October,44,23,2,Monday,False
20281024,2028-10-24,2028,4,10,October,44,24,3,Tuesday,False
20281025,2028-10-25,2028,4,10,October,44,25,4,Wednesday,False
20281026,2028-10-26,2028,4,10,October,44,26,5,Thursday,False
20281027,2028-10-27,2028,4,10,October,44,27,6,Friday,False
20281028,2028-10-28,2028,4,10,October,44,28,7,Saturday,True
20281029,2028-10-29,2028,4,10,October,45,29,1,Sunday,True
20281030,2028-10-30,2028,4,10,October,45,30,2,Monday,False
20281031,2028-10-31,2028,4,10,October,45,31,3,Tuesday,False
20281101,2028-11-01,2028,4,11,November,45,1,4,Wednesday,False
20281102,2028-11-02,2028,4,11,November,45,2,5,Thursday,False
20281103,2028-11-03,2028,4,11,November,45,3,6,Friday,False
20281104,2028-11-04,2028,4,11,November,45,4,7,Saturday,True
20281105,2028-11-05,2028,4,11,November,46,5,1,Sunday,True
20281106,2028-11-06,2028,4,11,November,46,6,2,Monday,False
20281107,2028-11-07,2028,4,11,November,46,7,3,Tuesday,False
20281108,2028-11-08,2028,4,11,November,46,8,4,Wednesday,False
20281109,2028-11-09,2028,4,11,November,46,9,5,Thursday,False
20281110,2028-11-10,2028,4,11,November,46,10,6,Friday,False
20281111,2028-11-11,2028,4,11,November,46,11,7,Saturday,True
20281112,2028-11-12,2028,4,11,November,47,12,1,Sunday,True
20281113,2028-11-13,2028,4,11,November,47,13,2,Monday,False
20281114,2028-11-14,2028,4,11,November,47,14,3,Tuesday,False
20281115,2028-11-15,2028,4,11,November,47,15,4,Wednesday,False
20281116,2028-11-16,2028,4,11,November,47,16,5,Thursday,False
20281117,2028-11-17,2028,4,11,November,47,17,6,Friday,False
20281118,2028-11-18,2028,4,11,November,47,18,7,Saturday,True
20281119,2028-11-19,2028,4,11,November,48,19,1,Sunday,True
20281120,2028-11-20,2028,4,11,November,48,20,2,Monday,False
20281121,2028-11-21,2028,4,11,November,48,21,3,Tuesday,False
20281122,2028-11-22,2028,4,11,November,48,22,4,Wednesday,False
20281123,2028-11-23,2028,4,11,November,48,23,5,Thursday,False
20281124,2028-11-24,2028,4,11,November,48,24,6,Friday,False
20281125,2028-11-25,2028,4,11,November,48,25,7,Saturday,True
20281126,2028-11-26,2028,4,11,November,49,26,1,Sunday,True
20281127,2028-11-27,2028,4,11,November,49,27,2,Monday,False
20281128,2028-11-28,2028,4,11,November,49,28,3,Tuesday,False
20281129,2028-11-29,2028,4,11,November,49,29,4,Wednesday,False
20281130,2028-11-30,2028,4,11,November,49,30,5,Thursday,False
20281201,2028-12-01,2028,4,12,December,49,1,6,Friday,False
20281202,2028-12-02,2028,4,12,December,49,2,7,Saturday,True
20281203,2028-12-03,2028,4,12,December,50,3,1,Sunday,True
20281204,2028-12-04,2028,4,12,December,50,4,2,Monday,False
20281205,2028-12-05,2028,4,12,December,50,5,3,Tuesday,False
20281206,2028-12-06,2028,4,12,December,50,6,4,Wednesday,False
20281207,2028-12-07,2028,4,12,December,50,7,5,Thursday,False
20281208,2028-12-08,2028,4,12,December,50,8,6,Friday,False
20281209,2028-12-09,2028,4,12,December,50,9,7,Saturday,True
20281210,2028-12-10,2028,4,12,December,51,10,1,Sunday,True
20281211,2028-12-11,2028,4,12,December,51,11,2,Monday,False
20281212,2028-12-12,2028,4,12,December,51,12,3,Tuesday,False
20281213,2028-12-13,2028,4,12,December,51,13,4,Wednesday,False
20281214,2028-12-14,2028,4,12,December,51,14,5,Thursday,False
20281215,2028-12-15,2028,4,12,December,51,15,6,Friday,False
20281216,2028-12-16,2028,4,12,December,51,16,7,Saturday,True
20281217,2028-12-17,2028,4,12,December,52,17,1,Sunday,True
20281218,2028-12-18,2028,4,12,December,52,18,2,Monday,False
20281219,2028-12-19,2028,4,12,December,52,19,3,Tuesday,False
20281220,2028-12-20,2028,4,12,December,52,20,4,Wednesday,False
20281221,2028-12-21,2028,4,12,December,52,21,5,Thursday,False
20281222,2028-12-22,2028,4,12,December,52,22,6,Friday,False
20281223,2028-12-23,2028,4,12,December,52,23,7,Saturday,True
20281224,2028-12-24,2028,4,12,December,53,24,1,Sunday,True
20281225,2028-12-25,2028,4,12,December,53,25,2,Monday,False
20281226,2028-12-26,2028,4,12,December,53,26,3,Tuesday,False
20281227,2028-12-27,2028,4,12,December,53,27,4,Wednesday,False
20281228,2028-12-28,2028,4,12,December,53,28,5,Thursday,False
20281229,2028-12-29,2028,4,12,December,53,29,6,Friday,False
20281230,2028-12-30,2028,4,12,December,53,30,7,Saturday,True
20281231,2028-12-31,2028,4,12,December,54,31,1,Sunday,True
20290101,2029-01-01,2029,1,1,January,1,1,2,Monday,False
20290102,2029-01-02,2029,1,1,January,1,2,3,Tuesday,False
20290103,2029-01-03,2029,1,1,January,1,3,4,Wednesday,False
20290104,2029-01-04,2029,1,1,January,1,4,5,Thursday,False
20290105,2029-01-05,2029,1,1,January,1,5,6,Friday,False
20290106,2029-01-06,2029,1,1,January,1,6,7,Saturday,True
20290107,2029-01-07,2029,1,1,January,2,7,1,Sunday,True
20290108,2029-01-08,2029,1,1,January,2,8,2,Monday,False
20290109,2029-01-09,2029,1,1,January,2,9,3,Tuesday,False
20290110,2029-01-10,2029,1,1,January,2,10,4,Wednesday,False
20290111,2029-01-11,2029,1,1,January,2,11,5,Thursday,False
20290112,2029-01-12,2029,1,1,January,2,12,6,Friday,False
20290113,2029-01-13,2029,1,1,January,2,13,7,Saturday,True
20290114,2029-01-14,2029,1,1,January,3,14,1,Sunday,True
20290115,2029-01-15,2029,1,1,January,3,15,2,Monday,False
20290116,2029-01-16,2029,1,1,January,3,16,3,Tuesday,False
20290117,2029-01-17,2029,1,1,January,3,17,4,Wednesday,False
20290118,2029-01-18,2029,1,1,January,3,18,5,Thursday,False
20290119,2029-01-19,2029,1,1,January,3,19,6,Friday,False
20290120,2029-01-20,2029,1,1,January,3,20,7,Saturday,True
20290121,2029-01-21,2029,1,1,January,4,21,1,Sunday,True
20290122,2029-01-22,2029,1,1,January,4,22,2,Monday,False
20290123,2029-01-23,2029,1,1,January,4,23,3,Tuesday,False
20290124,2029-01-24,2029,1,1,January,4,24,4,Wednesday,False
20290125,2029-01-25,2029,1,1,January,4,25,5,Thursday,False
20290126,2029-01-26,2029,1,1,January,4,26,6,Friday,False
20290127,2029-01-27,2029,1,1,January,4,27,7,Saturday,True
20290128,2029-01-28,2029,1,1,January,5,28,1,Sunday,True
20290129,2029-01-29,2029,1,1,January,5,29,2,Monday,False
20290130,2029-01-30,2029,1,1,January,5,30,3,Tuesday,False
20290131,2029-01-31,2029,1,1,January,5,31,4,Wednesday,False
20290201,2029-02-01,2029,1,2,February,5,1,5,Thursday,False
20290202,2029-02-02,2029,1,2,February,5,2,6,Friday,False
20290203,2029-02-03,2029,1,2,February,5,3,7,Saturday,True
20290204,2029-02-04,2029,1,2,February,6,4,1,Sunday,True
20290205,2029-02-05,2029,1,2,February,6,5,2,Monday,False
20290206,2029-02-06,2029,1,2,February,6,6,3,Tuesday,False
20290207,2029-02-07,2029,1,2,February,6,7,4,Wednesday,False
20290208,2029-02-08,2029,1,2,February,6,8,5,Thursday,False
20290209,2029-02-09,2029,1,2,February,6,9,6,Friday,False
20290210,2029-02-10,2029,1,2,February,6,10,7,Saturday,True
20290211,2029-02-11,2029,1,2,February,7,11,1,Sunday,True
20290212,2029-02-12,2029,1,2,February,7,12,2,Monday,False
20290213,2029-02-13,2029,1,2,February,7,13,3,Tuesday,False
20290214,2029-02-14,2029,1,2,February,7,14,4,Wednesday,False
20290215,2029-02-15,2029,1,2,February,7,15,5,Thursday,False
20290216,2029-02-16,2029,1,2,February,7,16,6,Friday,False
20290217,2029-02-17,2029,1,2,February,7,17,7,Saturday,True
20290218,2029-02-18,2029,1,2,February,8,18,1,Sunday,True
20290219,2029-02-19,2029,1,2,February,8,19,2,Monday,False
20290220,2029-02-20,2029,1,2,February,8,20,3,Tuesday,False
20290221,2029-02-21,2029,1,2,February,8,21,4,Wednesday,False
20290222,2029-02-22,2029,1,2,February,8,22,5,Thursday,False
20290223,2029-02-23,2029,1,2,February,8,23,6,Friday,False
20290224,2029-02-24,2029,1,2,February,8,24,7,Saturday,True
20290225,2029-02-25,2029,1,2,February,9,25,1,Sunday,True
20290226,2029-02-26,2029,1,2,February,9,26,2,Monday,False
20290227,2029-02-27,2029,1,2,February,9,27,3,Tuesday,False
20290228,2029-02-28,2029,1,2,February,9,28,4,Wednesday,False
20290301,2029-03-01,2029,1,3,March,9,1,5,Thursday,False
20290302,2029-03-02,2029,1,3,March,9,2,6,Friday,False
20290303,2029-03-03,2029,1,3,March,9,3,7,Saturday,True
20290304,2029-03-04,2029,1,3,March,10,4,1,Sunday,True
20290305,2029-03-05,2029,1,3,March,10,5,2,Monday,False
20290306,2029-03-06,2029,1,3,March,10,6,3,Tuesday,False
20290307,2029-03-07,2029,1,3,March,10,7,4,Wednesday,False
20290308,2029-03-08,2029,1,3,March,10,8,5,Thursday,False
20290309,2029-03-09,2029,1,3,March,10,9,6,Friday,False
20290310,2029-03-10,2029,1,3,March,10,10,7,Saturday,True
20290311,2029-03-11,2029,1,3,March,11,11,1,Sunday,True
20290312,2029-03-12,2029,1,3,March,11,12,2,Monday,False
20290313,2029-03-13,2029,1,3,March,11,13,3,Tuesday,False
20290314,2029-03-14,2029,1,3,March,11,14,4,Wednesday,False
20290315,2029-03-15,2029,1,3,March,11,15,5,Thursday,False
20290316,2029-03-16,2029,1,3,March,11,16,6,Friday,False
20290317,2029-03-17,2029,1,3,March,11,17,7,Saturday,True
20290318,2029-03-18,2029,1,3,March,12,18,1,Sunday,True
20290319,2029-03-19,2029,1,3,March,12,19,2,Monday,False
20290320,2029-03-20,2029,1,3,March,12,20,3,Tuesday,False
20290321,2029-03-21,2029,1,3,March,12,21,4,Wednesday,False
20290322,2029-03-22,2029,1,3,March,12,22,5,Thursday,False
20290323,2029-03-23,2029,1,3,March,12,23,6,Friday,False
20290324,2029-03-24,2029,1,3,March,12,24,7,Saturday,True
20290325,2029-03-25,2029,1,3,March,13,25,1,Sunday,True
20290326,2029-03-26,2029,1,3,March,13,26,2,Monday,False
20290327,2029-03-27,2029,1,3,March,13,27,3,Tuesday,False
20290328,2029-03-28,2029,1,3,March,13,28,4,Wednesday,False
20290329,2029-03-29,2029,1,3,March,13,29,5,Thursday,False
20290330,2029-03-30,2029,1,3,March,13,30,6,Friday,False
20290331,2029-03-31,2029,1,3,March,13,31,7,Saturday,True
20290401,2029-04-01,2029,2,4,April,14,1,1,Sunday,True
20290402,2029-04-02,2029,2,4,April,14,2,2,Monday,False
20290403,2029-04-03,2029,2,4,April,14,3,3,Tuesday,False
20290404,2029-04-04,2029,2,4,April,14,4,4,Wednesday,False
20290405,2029-04-05,2029,2,4,April,14,5,5,Thursday,False
20290406,2029-04-06,2029,2,4,April,14,6,6,Friday,False
20290407,2029-04-07,2029,2,4,April,14,7,7,Saturday,True
20290408,2029-04-08,2029,2,4,April,15,8,1,Sunday,True
20290409,2029-04-09,2029,2,4,April,15,9,2,Monday,False
20290410,2029-04-10,2029,2,4,April,15,10,3,Tuesday,False
20290411,2029-04-11,2029,2,4,April,15,11,4,Wednesday,False
20290412,2029-04-12,2029,2,4,April,15,12,5,Thursday,False
20290413,2029-04-13,2029,2,4,April,15,13,6,Friday,False
20290414,2029-04-14,2029,2,4,April,15,14,7,Saturday,True
20290415,2029-04-15,2029,2,4,April,16,15,1,Sunday,True
20290416,2029-04-16,2029,2,4,April,16,16,2,Monday,False
20290417,2029-04-17,2029,2,4,April,16,17,3,Tuesday,False
20290418,2029-04-18,2029,2,4,April,16,18,4,Wednesday,False
20290419,2029-04-19,2029,2,4,April,16,19,5,Thursday,False
20290420,2029-04-20,2029,2,4,April,16,20,6,Friday,False
20290421,2029-04-21,2029,2,4,April,16,21,7,Saturday,True
20290422,2029-04-22,2029,2,4,April,17,22,1,Sunday,True
20290423,2029-04-23,2029,2,4,April,17,23,2,Monday,False
20290424,2029-04-24,2029,2,4,April,17,24,3,Tuesday,False
20290425,2029-04-25,2029,2,4,April,17,25,4,Wednesday,False
20290426,2029-04-26,2029,2,4,April,17,26,5,Thursday,False
20290427,2029-04-27,2029,2,4,April,17,27,6,Friday,False
20290428,2029-04-28,2029,2,4,April,17,28,7,Saturday,True
20290429,2029-04-29,2029,2,4,April,18,29,1,Sunday,True
20290430,2029-04-30,2029,2,4,April,18,30,2,Monday,False
20290501,2029-05-01,2029,2,5,May,18,1,3,Tuesday,False
20290502,2029-05-02,2029,2,5,May,18,2,4,Wednesday,False
20290503,2029-05-03,2029,2,5,May,18,3,5,Thursday,False
20290504,2029-05-04,2029,2,5,May,18,4,6,Friday,False
20290505,2029-05-05,2029,2,5,May,18,5,7,Saturday,True
20290506,2029-05-06,2029,2,5,May,19,6,1,Sunday,True
20290507,2029-05-07,2029,2,5,May,19,7,2,Monday,False
20290508,2029-05-08,2029,2,5,May,19,8,3,Tuesday,False
20290509,2029-05-09,2029,2,5,May,19,9,4,Wednesday,False
20290510,2029-05-10,2029,2,5,May,19,10,5,Thursday,False
20290511,2029-05-11,2029,2,5,May,19,11,6,Friday,False
20290512,2029-05-12,2029,2,5,May,19,12,7,Saturday,True
20290513,2029-05-13,2029,2,5,May,20,13,1,Sunday,True
20290514,2029-05-14,2029,2,5,May,20,14,2,Monday,False
20290515,2029-05-15,2029,2,5,May,20,15,3,Tuesday,False
20290516,2029-05-16,2029,2,5,May,20,16,4,Wednesday,False
20290517,2029-05-17,2029,2,5,May,20,17,5,Thursday,False
20290518,2029-05-18,2029,2,5,May,20,18,6,Friday,False
20290519,2029-05-19,2029,2,5,May,20,19,7,Saturday,True
20290520,2029-05-20,2029,2,5,May,21,20,1,Sunday,True
20290521,2029-05-21,2029,2,5,May,21,21,2,Monday,False
20290522,2029-05-22,2029,2,5,May,21,22,3,Tuesday,False
20290523,2029-05-23,2029,2,5,May,21,23,4,Wednesday,False
20290524,2029-05-24,2029,2,5,May,21,24,5,Thursday,False
20290525,2029-05-25,2029,2,5,May,21,25,6,Friday,False
20290526,2029-05-26,2029,2,5,May,21,26,7,Saturday,True
20290527,2029-05-27,2029,2,5,May,22,27,1,Sunday,True
20290528,2029-05-28,2029,2,5,May,22,28,2,Monday,False
20290529,2029-05-29,2029,2,5,May,22,29,3,Tuesday,False
20290530,2029-05-30,2029,2,5,May,22,30,4,Wednesday,False
20290531,2029-05-31,2029,2,5,May,22,31,5,Thursday,False
20290601,2029-06-01,2029,2,6,June,22,1,6,Friday,False
20290602,2029-06-02,2029,2,6,June,22,2,7,Saturday,True
20290603,2029-06-03,2029,2,6,June,23,3,1,Sunday,True
20290604,2029-06-04,2029,2,6,June,23,4,2,Monday,False
20290605,2029-06-05,2029,2,6,June,23,5,3,Tuesday,False
20290606,2029-06-06,2029,2,6,June,23,6,4,Wednesday,False
20290607,2029-06-07,2029,2,6,June,23,7,5,Thursday,False
20290608,2029-06-08,2029,2,6,June,23,8,6,Friday,False
20290609,2029-06-09,2029,2,6,June,23,9,7,Saturday,True
20290610,2029-06-10,2029,2,6,June,24,10,1,Sunday,True
20290611,2029-06-11,2029,2,6,June,24,11,2,Monday,False
20290612,2029-06-12,2029,2,6,June,24,12,3,Tuesday,False
20290613,2029-06-13,2029,2,6,June,24,13,4,Wednesday,False
20290614,2029-06-14,2029,2,6,June,24,14,5,Thursday,False
20290615,2029-06-15,2029,2,6,June,24,15,6,Friday,False
20290616,2029-06-16,2029,2,6,June,24,16,7,Saturday,True
20290617,2029-06-17,2029,2,6,June,25,17,1,Sunday,True
20290618,2029-06-18,2029,2,6,June,25,18,2,Monday,False
20290619,2029-06-19,2029,2,6,June,25,19,3,Tuesday,False
20290620,2029-06-20,2029,2,6,June,25,20,4,Wednesday,False
20290621,2029-06-21,2029,2,6,June,25,21,5,Thursday,False
20290622,2029-06-22,2029,2,6,June,25,22,6,Friday,False
20290623,2029-06-23,2029,2,6,June,25,23,7,Saturday,True
20290624,2029-06-24,2029,2,6,June,26,24,1,Sunday,True
20290625,2029-06-25,2029,2,6,June,26,25,2,Monday,False
20290626,2029-06-26,2029,2,6,June,26,26,3,Tuesday,False
20290627,2029-06-27,2029,2,6,June,26,27,4,Wednesday,False
20290628,2029-06-28,2029,2,6,June,26,28,5,Thursday,False
20290629,2029-06-29,2029,2,6,June,26,29,6,Friday,False
20290630,2029-06-30,2029,2,6,June,26,30,7,Saturday,True
20290701,2029-07-01,2029,3,7,July,27,1,1,Sunday,True
20290702,2029-07-02,2029,3,7,July,27,2,2,Monday,False
20290703,2029-07-03,2029,3,7,July,27,3,3,Tuesday,False
20290704,2029-07-04,2029,3,7,July,27,4,4,Wednesday,False
20290705,2029-07-05,2029,3,7,July,27,5,5,Thursday,False
20290706,2029-07-06,2029,3,7,July,27,6,6,Friday,False
20290707,2029-07-07,2029,3,7,July,27,7,7,Saturday,True
20290708,2029-07-08,2029,3,7,July,28,8,1,Sunday,True
20290709,2029-07-09,2029,3,7,July,28,9,2,Monday,False
20290710,2029-07-10,2029,3,7,July,28,10,3,Tuesday,False
20290711,2029-07-11,2029,3,7,July,28,11,4,Wednesday,False
20290712,2029-07-12,2029,3,7,July,28,12,5,Thursday,False
20290713,2029-07-13,2029,3,7,July,28,13,6,Friday,False
20290714,2029-07-14,2029,3,7,July,28,14,7,Saturday,True
20290715,2029-07-15,2029,3,7,July,29,15,1,Sunday,True
20290716,2029-07-16,2029,3,7,July,29,16,2,Monday,False
20290717,2029-07-17,2029,3,7,July,29,17,3,Tuesday,False
20290718,2029-07-18,2029,3,7,July,29,18,4,Wednesday,False
20290719,2029-07-19,2029,3,7,July,29,19,5,Thursday,False
20290720,2029-07-20,2029,3,7,July,29,20,6,Friday,False
20290721,2029-07-21,2029,3,7,July,29,21,7,Saturday,True
20290722,2029-07-22,2029,3,7,July,30,22,1,Sunday,True
20290723,2029-07-23,2029,3,7,July,30,23,2,Monday,False
20290724,2029-07-24,2029,3,7,July,30,24,3,Tuesday,False
20290725,2029-07-25,2029,3,7,July,30,25,4,Wednesday,False
20290726,2029-07-26,2029,3,7,July,30,26,5,Thursday,False
20290727,2029-07-27,2029,3,7,July,30,27,6,Friday,False
20290728,2029-07-28,2029,3,7,July,30,28,7,Saturday,True
20290729,2029-07-29,2029,3,7,July,31,29,1,Sunday,True
20290730,2029-07-30,2029,3,7,July,31,30,2,Monday,False
20290731,2029-07-31,2029,3,7,July,31,31,3,Tuesday,False
20290801,2029-08-01,2029,3,8,August,31,1,4,Wednesday,False
20290802,2029-08-02,2029,3,8,August,31,2,5,Thursday,False
20290803,2029-08-03,2029,3,8,August,31,3,6,Friday,False
20290804,2029-08-04,2029,3,8,August,31,4,7,Saturday,True
20290805,2029-08-05,2029,3,8,August,32,5,1,Sunday,True
20290806,2029-08-06,2029,3,8,August,32,6,2,Monday,False
20290807,2029-08-07,2029,3,8,August,32,7,3,Tuesday,False
20290808,2029-08-08,2029,3,8,August,32,8,4,Wednesday,False
20290809,2029-08-09,2029,3,8,August,32,9,5,Thursday,False
20290810,2029-08-10,2029,3,8,August,32,10,6,Friday,False
20290811,2029-08-11,2029,3,8,August,32,11,7,Saturday,True
20290812,2029-08-12,2029,3,8,August,33,12,1,Sunday,True
20290813,2029-08-13,2029,3,8,August,33,13,2,Monday,False
20290814,2029-08-14,2029,3,8,August,33,14,3,Tuesday,False
20290815,2029-08-15,2029,3,8,August,33,15,4,Wednesday,False
20290816,2029-08-16,2029,3,8,August,33,16,5,Thursday,False
20290817,2029-08-17,2029,3,8,August,33,17,6,Friday,False
20290818,2029-08-18,2029,3,8,August,33,18,7,Saturday,True
20290819,2029-08-19,2029,3,8,August,34,19,1,Sunday,True
20290820,2029-08-20,2029,3,8,August,34,20,2,Monday,False
20290821,2029-08-21,2029,3,8,August,34,21,3,Tuesday,False
20290822,2029-08-22,2029,3,8,August,34,22,4,Wednesday,False
20290823,2029-08-23,2029,3,8,August,34,23,5,Thursday,False
20290824,2029-08-24,2029,3,8,August,34,24,6,Friday,False
20290825,2029-08-25,2029,3,8,August,34,25,7,Saturday,True
20290826,2029-08-26,2029,3,8,August,35,26,1,Sunday,True
20290827,2029-08-27,2029,3,8,August,35,27,2,Monday,False
20290828,2029-08-28,2029,3,8,August,35,28,3,Tuesday,False
20290829,2029-08-29,2029,3,8,August,35,29,4,Wednesday,False
20290830,2029-08-30,2029,3,8,August,35,30,5,Thursday,False
20290831,2029-08-31,2029,3,8,August,35,31,6,Friday,False
20290901,2029-09-01,2029,3,9,September,35,1,7,Saturday,True
20290902,2029-09-02,2029,3,9,September,36,2,1,Sunday,True
20290903,2029-09-03,2029,3,9,September,36,3,2,Monday,False
20290904,2029-09-04,2029,3,9,September,36,4,3,Tuesday,False
20290905,2029-09-05,2029,3,9,September,36,5,4,Wednesday,False
20290906,2029-09-06,2029,3,9,September,36,6,5,Thursday,False
20290907,2029-09-07,2029,3,9,September,36,7,6,Friday,False
20290908,2029-09-08,2029,3,9,September,36,8,7,Saturday,True
20290909,2029-09-09,2029,3,9,September,37,9,1,Sunday,True
20290910,2029-09-10,2029,3,9,September,37,10,2,Monday,False
20290911,2029-09-11,2029,3,9,September,37,11,3,Tuesday,False
20290912,2029-09-12,2029,3,9,September,37,12,4,Wednesday,False
20290913,2029-09-13,2029,3,9,September,37,13,5,Thursday,False
20290914,2029-09-14,2029,3,9,September,37,14,6,Friday,False
20290915,2029-09-15,2029,3,9,September,37,15,7,Saturday,True
20290916,2029-09-16,2029,3,9,September,38,16,1,Sunday,True
20290917,2029-09-17,2029,3,9,September,38,17,2,Monday,False
20290918,2029-09-18,2029,3,9,September,38,18,3,Tuesday,False
20290919,2029-09-19,2029,3,9,September,38,19,4,Wednesday,False
20290920,2029-09-20,2029,3,9,September,38,20,5,Thursday,False
20290921,2029-09-21,2029,3,9,September,38,21,6,Friday,False
20290922,2029-09-22,2029,3,9,September,38,22,7,Saturday,True
20290923,2029-09-23,2029,3,9,September,39,23,1,Sunday,True
20290924,2029-09-24,2029,3,9,September,39,24,2,Monday,False
20290925,2029-09-25,2029,3,9,September,39,25,3,Tuesday,False
20290926,2029-09-26,2029,3,9,September,39,26,4,Wednesday,False
20290927,2029-09-27,2029,3,9,September,39,27,5,Thursday,False
20290928,2029-09-28,2029,3,9,September,39,28,6,Friday,False
20290929,2029-09-29,2029,3,9,September,39,29,7,Saturday,True
20290930,2029-09-30,2029,3,9,September,40,30,1,Sunday,True
20291001,2029-10-01,2029,4,10,October,40,1,2,Monday,False
20291002,2029-10-02,2029,4,10,October,40,2,3,Tuesday,False
20291003,2029-10-03,2029,4,10,October,40,3,4,Wednesday,False
20291004,2029-10-04,2029,4,10,October,40,4,5,Thursday,False
20291005,2029-10-05,2029,4,10,October,40,5,6,Friday,False
20291006,2029-10-06,2029,4,10,October,40,6,7,Saturday,True
20291007,2029-10-07,2029,4,10,October,41,7,1,Sunday,True
20291008,2029-10-08,2029,4,10,October,41,8,2,Monday,False
20291009,2029-10-09,2029,4,10,October,41,9,3,Tuesday,False
